order_item_id,order_id,product_id,quantity
57031,19036,25,4
57032,19037,133,4
57033,19037,486,5
57034,19037,235,5
57035,19037,273,1
57036,19038,79,4
57037,19038,389,2
57038,19039,411,3
57039,19039,203,2
57040,19039,388,2
57041,19039,17,4
57042,19039,345,2
57043,19040,431,2
57044,19040,496,4
57045,19040,34,5
57046,19041,460,3
57047,19041,257,4
57048,19041,345,5
57049,19041,124,3
57050,19042,40,4
57051,19043,354,2
57052,19043,60,4
57053,19043,381,4
57054,19043,47,3
57055,19043,4,5
57056,19044,265,5
57057,19044,37,4
57058,19044,122,4
57059,19045,99,2
57060,19045,453,3
57061,19045,274,4
57062,19045,352,1
57063,19046,370,3
57064,19046,438,5
57065,19046,53,4
57066,19046,140,5
57067,19046,456,1
57068,19047,473,3
57069,19047,297,1
57070,19047,348,2
57071,19047,59,5
57072,19047,198,3
57073,19048,459,1
57074,19048,8,1
57075,19049,366,3
57076,19049,433,3
57077,19050,87,2
57078,19050,379,1
57079,19050,414,1
57080,19051,81,3
57081,19052,131,2
57082,19052,393,5
57083,19052,488,2
57084,19053,468,5
57085,19053,228,1
57086,19053,230,1
57087,19053,306,3
57088,19053,487,5
57089,19054,480,1
57090,19054,437,2
57091,19054,243,1
57092,19054,404,2
57093,19055,69,4
57094,19055,161,2
57095,19056,310,5
57096,19057,420,1
57097,19057,303,1
57098,19057,244,5
57099,19057,407,4
57100,19058,473,3
57101,19058,11,4
57102,19059,7,4
57103,19059,321,5
57104,19060,252,4
57105,19060,85,2
57106,19061,99,1
57107,19061,147,1
57108,19062,116,2
57109,19062,407,2
57110,19063,256,2
57111,19063,487,5
57112,19063,435,5
57113,19063,123,1
57114,19064,492,4
57115,19064,163,1
57116,19064,277,5
57117,19065,460,2
57118,19065,65,2
57119,19065,160,5
57120,19065,405,4
57121,19066,22,3
57122,19066,488,2
57123,19066,289,5
57124,19066,208,5
57125,19066,32,1
57126,19067,285,1
57127,19067,252,1
57128,19067,454,2
57129,19067,339,4
57130,19067,459,1
57131,19068,61,2
57132,19068,344,3
57133,19068,353,2
57134,19068,471,1
57135,19068,374,3
57136,19069,258,1
57137,19069,158,4
57138,19069,398,2
57139,19069,411,1
57140,19070,396,1
57141,19071,185,2
57142,19072,383,2
57143,19072,172,2
57144,19072,186,3
57145,19073,145,3
57146,19073,247,3
57147,19074,242,3
57148,19074,144,1
57149,19074,340,4
57150,19074,476,2
57151,19075,24,1
57152,19075,297,1
57153,19075,71,2
57154,19075,387,3
57155,19075,191,4
57156,19076,160,2
57157,19077,104,3
57158,19077,410,4
57159,19078,404,3
57160,19078,485,5
57161,19078,290,1
57162,19078,299,4
57163,19079,8,5
57164,19079,392,2
57165,19079,223,5
57166,19079,424,4
57167,19079,54,2
57168,19080,393,1
57169,19080,469,4
57170,19080,109,5
57171,19080,145,3
57172,19081,101,1
57173,19081,91,2
57174,19081,376,4
57175,19082,126,4
57176,19082,261,5
57177,19082,27,2
57178,19083,364,3
57179,19083,284,1
57180,19083,497,5
57181,19083,434,3
57182,19083,61,4
57183,19084,387,3
57184,19084,145,3
57185,19085,391,1
57186,19085,211,3
57187,19085,194,1
57188,19086,142,1
57189,19086,233,3
57190,19086,95,1
57191,19086,312,5
57192,19086,324,4
57193,19087,229,5
57194,19088,171,1
57195,19088,399,4
57196,19088,322,1
57197,19088,90,4
57198,19089,188,1
57199,19089,405,3
57200,19089,447,4
57201,19090,108,4
57202,19090,468,2
57203,19090,299,1
57204,19090,420,5
57205,19091,90,3
57206,19091,92,5
57207,19091,135,4
57208,19091,493,2
57209,19092,340,4
57210,19092,285,4
57211,19092,87,4
57212,19092,5,4
57213,19093,173,1
57214,19093,176,5
57215,19094,406,1
57216,19094,357,1
57217,19095,72,1
57218,19095,440,5
57219,19095,35,3
57220,19095,31,1
57221,19095,19,2
57222,19096,164,1
57223,19097,216,1
57224,19097,206,5
57225,19097,493,5
57226,19098,277,3
57227,19099,184,2
57228,19099,172,1
57229,19099,487,4
57230,19100,473,3
57231,19100,323,3
57232,19100,317,3
57233,19100,53,2
57234,19100,249,2
57235,19101,400,5
57236,19101,36,5
57237,19101,365,4
57238,19102,155,4
57239,19103,164,1
57240,19103,23,5
57241,19103,132,2
57242,19103,200,1
57243,19103,113,3
57244,19104,145,5
57245,19105,442,3
57246,19105,144,1
57247,19106,162,3
57248,19106,11,5
57249,19106,73,2
57250,19106,393,5
57251,19107,113,4
57252,19107,263,3
57253,19107,197,1
57254,19108,457,5
57255,19108,373,4
57256,19109,165,2
57257,19109,253,4
57258,19109,13,4
57259,19110,105,1
57260,19110,61,4
57261,19110,236,2
57262,19111,426,5
57263,19112,353,5
57264,19112,233,2
57265,19112,446,3
57266,19112,290,1
57267,19112,474,3
57268,19113,16,5
57269,19113,445,2
57270,19113,25,3
57271,19113,205,2
57272,19114,479,2
57273,19114,414,1
57274,19115,280,4
57275,19115,107,1
57276,19116,372,2
57277,19116,4,2
57278,19116,480,3
57279,19116,275,1
57280,19117,291,1
57281,19117,186,4
57282,19118,351,4
57283,19118,277,4
57284,19118,194,5
57285,19119,481,5
57286,19119,339,5
57287,19120,187,3
57288,19120,31,5
57289,19120,261,3
57290,19120,130,4
57291,19120,68,2
57292,19121,45,5
57293,19121,376,2
57294,19121,398,5
57295,19122,373,1
57296,19122,496,1
57297,19122,72,4
57298,19122,257,5
57299,19122,438,1
57300,19123,157,4
57301,19123,110,1
57302,19123,383,2
57303,19123,440,3
57304,19124,93,5
57305,19124,486,4
57306,19125,399,2
57307,19125,60,3
57308,19125,191,2
57309,19126,496,2
57310,19126,71,1
57311,19127,162,2
57312,19127,52,3
57313,19128,43,3
57314,19129,61,4
57315,19129,152,4
57316,19129,153,2
57317,19130,123,3
57318,19130,135,1
57319,19130,30,2
57320,19130,286,2
57321,19131,362,1
57322,19131,176,3
57323,19132,297,3
57324,19132,343,3
57325,19133,376,3
57326,19133,98,3
57327,19133,10,3
57328,19133,296,1
57329,19134,134,1
57330,19135,264,4
57331,19136,265,5
57332,19137,68,2
57333,19138,279,3
57334,19138,216,3
57335,19138,218,4
57336,19138,354,1
57337,19139,492,5
57338,19139,262,5
57339,19139,43,5
57340,19139,354,2
57341,19140,358,2
57342,19140,475,5
57343,19140,173,4
57344,19140,34,5
57345,19141,29,2
57346,19141,246,4
57347,19141,103,3
57348,19141,245,1
57349,19142,31,3
57350,19142,18,2
57351,19142,433,1
57352,19142,90,2
57353,19142,356,3
57354,19143,485,2
57355,19143,337,1
57356,19143,73,1
57357,19143,275,4
57358,19143,483,4
57359,19144,133,3
57360,19145,215,1
57361,19145,474,3
57362,19145,123,1
57363,19145,68,4
57364,19146,307,5
57365,19146,6,3
57366,19146,111,2
57367,19147,312,5
57368,19147,247,3
57369,19148,145,2
57370,19148,330,5
57371,19148,406,4
57372,19149,249,5
57373,19149,490,3
57374,19149,498,3
57375,19150,74,2
57376,19150,84,5
57377,19150,180,4
57378,19150,239,2
57379,19151,100,4
57380,19151,198,3
57381,19151,239,3
57382,19151,178,5
57383,19152,246,1
57384,19153,210,5
57385,19153,251,4
57386,19153,130,1
57387,19153,327,2
57388,19154,252,3
57389,19154,438,3
57390,19155,272,5
57391,19155,147,5
57392,19155,390,3
57393,19156,152,4
57394,19156,291,1
57395,19156,287,1
57396,19157,203,3
57397,19157,243,2
57398,19158,175,1
57399,19158,427,5
57400,19158,411,1
57401,19159,44,2
57402,19159,392,4
57403,19159,169,5
57404,19159,150,3
57405,19159,497,4
57406,19160,456,5
57407,19160,7,3
57408,19161,454,4
57409,19161,66,5
57410,19161,233,5
57411,19161,93,3
57412,19162,377,2
57413,19163,234,2
57414,19163,489,1
57415,19163,469,2
57416,19163,43,2
57417,19164,437,5
57418,19164,120,1
57419,19164,434,4
57420,19164,386,3
57421,19164,471,1
57422,19165,111,2
57423,19166,325,3
57424,19167,168,5
57425,19168,112,3
57426,19168,49,4
57427,19168,350,1
57428,19169,173,1
57429,19169,307,3
57430,19169,408,1
57431,19170,181,1
57432,19171,446,5
57433,19172,389,4
57434,19172,20,4
57435,19172,315,3
57436,19172,228,5
57437,19172,302,3
57438,19173,396,4
57439,19173,276,5
57440,19173,279,1
57441,19174,120,1
57442,19174,254,5
57443,19175,57,5
57444,19175,281,2
57445,19176,353,1
57446,19176,375,3
57447,19176,325,1
57448,19176,43,5
57449,19177,327,5
57450,19177,43,3
57451,19177,409,3
57452,19177,275,2
57453,19177,455,4
57454,19178,258,2
57455,19178,128,2
57456,19179,333,2
57457,19179,250,1
57458,19179,67,4
57459,19179,191,1
57460,19180,429,1
57461,19181,456,2
57462,19182,231,1
57463,19182,448,1
57464,19182,459,4
57465,19183,249,2
57466,19183,58,4
57467,19183,59,4
57468,19183,50,2
57469,19183,349,5
57470,19184,120,2
57471,19184,428,4
57472,19184,221,1
57473,19184,422,4
57474,19184,14,3
57475,19185,418,3
57476,19185,447,5
57477,19185,71,3
57478,19186,35,1
57479,19187,459,5
57480,19187,166,1
57481,19187,298,4
57482,19187,392,1
57483,19188,74,3
57484,19189,245,2
57485,19189,2,3
57486,19189,138,5
57487,19189,429,5
57488,19190,293,2
57489,19190,251,1
57490,19190,68,3
57491,19190,491,1
57492,19191,281,2
57493,19191,476,2
57494,19191,496,1
57495,19191,249,2
57496,19191,344,1
57497,19192,161,3
57498,19192,131,5
57499,19192,54,4
57500,19193,149,4
57501,19193,127,4
57502,19193,317,1
57503,19194,155,3
57504,19194,202,1
57505,19194,179,3
57506,19195,29,5
57507,19195,222,4
57508,19195,489,4
57509,19195,439,2
57510,19195,99,4
57511,19196,251,1
57512,19196,269,3
57513,19196,190,5
57514,19196,376,4
57515,19196,388,5
57516,19197,363,1
57517,19198,410,1
57518,19198,456,4
57519,19199,76,5
57520,19199,448,3
57521,19199,351,5
57522,19199,269,2
57523,19199,303,3
57524,19200,147,4
57525,19200,162,3
57526,19201,393,4
57527,19201,109,4
57528,19201,17,1
57529,19201,293,1
57530,19202,9,4
57531,19202,279,4
57532,19203,307,3
57533,19203,89,3
57534,19203,493,1
57535,19204,38,5
57536,19204,228,3
57537,19204,130,2
57538,19204,80,5
57539,19205,381,3
57540,19206,134,1
57541,19206,444,4
57542,19206,118,5
57543,19207,122,2
57544,19208,446,1
57545,19208,457,3
57546,19208,251,1
57547,19208,241,2
57548,19208,100,1
57549,19209,203,4
57550,19209,322,4
57551,19210,144,1
57552,19210,424,1
57553,19210,125,3
57554,19210,181,4
57555,19211,31,5
57556,19212,194,5
57557,19212,387,1
57558,19212,207,2
57559,19212,319,3
57560,19213,129,4
57561,19213,144,5
57562,19214,134,4
57563,19214,163,5
57564,19214,365,1
57565,19214,488,5
57566,19214,121,4
57567,19215,426,4
57568,19216,342,4
57569,19216,221,4
57570,19216,4,4
57571,19217,305,5
57572,19217,449,5
57573,19217,265,5
57574,19217,488,5
57575,19217,489,2
57576,19218,362,4
57577,19218,475,5
57578,19218,4,3
57579,19218,165,4
57580,19218,294,1
57581,19219,66,1
57582,19219,12,1
57583,19220,453,4
57584,19220,75,5
57585,19220,114,5
57586,19220,36,1
57587,19221,498,1
57588,19222,134,4
57589,19222,255,1
57590,19222,278,2
57591,19222,236,4
57592,19222,297,5
57593,19223,12,1
57594,19223,134,4
57595,19224,312,2
57596,19224,244,3
57597,19224,156,1
57598,19224,398,1
57599,19225,308,2
57600,19226,146,5
57601,19227,113,2
57602,19228,182,5
57603,19228,404,3
57604,19228,385,1
57605,19229,477,4
57606,19230,93,1
57607,19230,478,4
57608,19230,383,5
57609,19230,479,3
57610,19230,386,3
57611,19231,391,5
57612,19232,445,4
57613,19232,496,4
57614,19232,188,3
57615,19233,250,5
57616,19233,168,5
57617,19233,143,3
57618,19234,2,4
57619,19234,171,5
57620,19234,481,2
57621,19234,11,5
57622,19235,297,5
57623,19235,301,5
57624,19236,111,3
57625,19236,456,5
57626,19236,476,3
57627,19236,233,3
57628,19237,451,2
57629,19237,295,1
57630,19237,70,4
57631,19237,53,3
57632,19237,436,4
57633,19238,133,4
57634,19239,451,5
57635,19239,350,2
57636,19239,473,5
57637,19240,150,1
57638,19241,470,2
57639,19242,407,2
57640,19243,122,1
57641,19244,346,2
57642,19244,471,2
57643,19244,366,4
57644,19245,87,5
57645,19246,228,2
57646,19246,230,5
57647,19247,206,2
57648,19247,210,3
57649,19247,391,2
57650,19247,480,4
57651,19248,83,5
57652,19248,347,5
57653,19248,87,5
57654,19249,387,5
57655,19249,366,1
57656,19249,108,4
57657,19249,460,5
57658,19249,315,5
57659,19250,440,5
57660,19250,310,2
57661,19250,357,1
57662,19250,318,1
57663,19251,364,2
57664,19251,103,2
57665,19251,288,5
57666,19252,409,2
57667,19252,356,5
57668,19252,474,5
57669,19252,211,1
57670,19252,219,3
57671,19253,7,4
57672,19254,135,3
57673,19255,145,1
57674,19255,386,5
57675,19255,134,3
57676,19255,91,2
57677,19255,443,5
57678,19256,329,3
57679,19256,436,3
57680,19256,466,5
57681,19257,3,5
57682,19257,471,3
57683,19257,42,1
57684,19257,185,4
57685,19257,144,4
57686,19258,414,1
57687,19258,427,2
57688,19258,325,3
57689,19259,32,5
57690,19259,34,4
57691,19259,226,1
57692,19259,309,1
57693,19260,490,5
57694,19260,270,3
57695,19261,131,5
57696,19262,321,2
57697,19262,95,2
57698,19263,283,5
57699,19263,335,5
57700,19264,181,3
57701,19264,406,1
57702,19264,66,1
57703,19265,350,1
57704,19266,154,4
57705,19266,430,3
57706,19266,297,1
57707,19267,436,5
57708,19267,383,4
57709,19268,28,5
57710,19268,93,1
57711,19268,167,4
57712,19269,142,2
57713,19269,171,3
57714,19269,208,1
57715,19270,466,2
57716,19270,147,1
57717,19271,80,2
57718,19271,330,1
57719,19271,201,5
57720,19271,186,3
57721,19271,472,1
57722,19272,154,3
57723,19272,409,2
57724,19272,88,1
57725,19273,201,2
57726,19273,277,1
57727,19273,487,1
57728,19273,197,2
57729,19274,169,1
57730,19274,105,5
57731,19274,259,4
57732,19274,428,5
57733,19274,249,5
57734,19275,95,3
57735,19275,102,4
57736,19275,199,5
57737,19275,80,2
57738,19276,354,3
57739,19277,66,1
57740,19278,88,2
57741,19278,252,1
57742,19278,190,3
57743,19279,326,3
57744,19280,17,1
57745,19280,347,2
57746,19280,87,4
57747,19280,374,4
57748,19281,22,5
57749,19282,286,4
57750,19282,158,1
57751,19282,419,1
57752,19282,241,4
57753,19283,202,3
57754,19284,64,4
57755,19284,81,3
57756,19284,193,1
57757,19285,480,1
57758,19286,83,2
57759,19286,479,5
57760,19287,314,3
57761,19287,441,3
57762,19287,4,2
57763,19287,100,5
57764,19288,215,3
57765,19288,332,4
57766,19288,457,5
57767,19288,417,1
57768,19288,129,1
57769,19289,384,1
57770,19290,368,2
57771,19290,439,3
57772,19290,326,5
57773,19291,195,5
57774,19291,351,5
57775,19292,497,4
57776,19293,308,5
57777,19293,246,4
57778,19294,2,4
57779,19294,199,4
57780,19295,95,3
57781,19295,11,2
57782,19295,145,1
57783,19295,373,4
57784,19296,99,1
57785,19297,334,3
57786,19297,193,5
57787,19297,148,2
57788,19298,216,5
57789,19298,408,3
57790,19299,466,1
57791,19299,57,5
57792,19299,204,2
57793,19299,436,3
57794,19299,448,1
57795,19300,271,1
57796,19301,72,5
57797,19301,352,5
57798,19302,304,1
57799,19302,461,1
57800,19303,373,4
57801,19304,484,5
57802,19304,139,4
57803,19305,403,2
57804,19305,392,3
57805,19305,436,2
57806,19305,187,1
57807,19305,375,3
57808,19306,6,5
57809,19306,114,1
57810,19307,10,1
57811,19307,482,2
57812,19307,491,1
57813,19307,354,4
57814,19307,178,2
57815,19308,490,2
57816,19308,496,3
57817,19308,118,2
57818,19309,321,4
57819,19309,54,1
57820,19309,197,2
57821,19309,283,1
57822,19310,321,4
57823,19310,353,1
57824,19310,413,5
57825,19310,310,3
57826,19310,470,1
57827,19311,116,3
57828,19311,418,3
57829,19312,336,1
57830,19313,107,1
57831,19313,328,4
57832,19313,207,2
57833,19314,353,1
57834,19314,19,3
57835,19315,28,2
57836,19315,218,4
57837,19315,205,1
57838,19315,403,4
57839,19316,310,3
57840,19317,291,2
57841,19318,17,5
57842,19318,274,2
57843,19319,295,3
57844,19319,471,1
57845,19319,113,1
57846,19319,489,4
57847,19320,116,4
57848,19321,127,4
57849,19322,222,1
57850,19322,256,5
57851,19322,25,2
57852,19322,386,1
57853,19322,481,4
57854,19323,131,2
57855,19323,208,2
57856,19323,21,4
57857,19323,160,1
57858,19324,314,2
57859,19325,357,5
57860,19325,159,5
57861,19325,45,4
57862,19325,58,4
57863,19326,400,3
57864,19326,316,5
57865,19326,484,5
57866,19327,101,5
57867,19327,131,3
57868,19327,28,1
57869,19328,112,3
57870,19328,468,5
57871,19328,458,5
57872,19328,359,1
57873,19328,395,4
57874,19329,319,1
57875,19329,337,2
57876,19329,377,4
57877,19330,326,1
57878,19330,147,5
57879,19331,121,2
57880,19331,85,3
57881,19331,277,1
57882,19331,117,3
57883,19332,429,3
57884,19332,298,4
57885,19332,256,3
57886,19332,409,2
57887,19332,376,1
57888,19333,93,5
57889,19333,303,4
57890,19333,432,2
57891,19333,130,2
57892,19333,361,2
57893,19334,146,5
57894,19334,326,2
57895,19335,325,3
57896,19335,352,2
57897,19335,168,3
57898,19335,468,2
57899,19336,356,1
57900,19336,209,1
57901,19337,480,2
57902,19337,67,5
57903,19338,80,3
57904,19338,98,2
57905,19339,81,1
57906,19339,448,5
57907,19339,147,4
57908,19340,223,4
57909,19340,370,4
57910,19340,160,5
57911,19341,430,3
57912,19342,290,3
57913,19342,164,4
57914,19342,158,1
57915,19342,83,4
57916,19343,456,2
57917,19343,247,4
57918,19343,470,1
57919,19344,176,4
57920,19345,458,1
57921,19345,358,4
57922,19346,208,5
57923,19347,94,2
57924,19348,4,3
57925,19348,496,1
57926,19348,308,2
57927,19349,354,3
57928,19350,227,1
57929,19350,462,5
57930,19350,198,2
57931,19350,1,5
57932,19350,75,2
57933,19351,63,5
57934,19351,300,5
57935,19351,324,2
57936,19352,111,4
57937,19352,153,3
57938,19352,341,5
57939,19352,126,4
57940,19352,448,5
57941,19353,222,5
57942,19354,386,5
57943,19354,145,2
57944,19355,340,1
57945,19355,101,5
57946,19356,437,3
57947,19357,274,3
57948,19357,200,5
57949,19358,23,3
57950,19359,135,5
57951,19359,8,1
57952,19359,80,2
57953,19359,369,3
57954,19359,435,1
57955,19360,353,5
57956,19361,444,3
57957,19361,329,5
57958,19362,446,5
57959,19362,300,4
57960,19362,381,5
57961,19362,174,3
57962,19363,360,1
57963,19363,365,1
57964,19363,375,1
57965,19363,427,2
57966,19364,376,4
57967,19364,311,5
57968,19364,178,2
57969,19365,141,1
57970,19365,148,1
57971,19365,483,2
57972,19365,485,2
57973,19366,322,1
57974,19367,166,5
57975,19368,258,3
57976,19368,153,3
57977,19369,285,3
57978,19369,235,2
57979,19369,57,5
57980,19369,486,5
57981,19370,401,4
57982,19370,293,3
57983,19370,39,4
57984,19371,245,4
57985,19371,76,1
57986,19372,443,5
57987,19372,131,2
57988,19372,388,4
57989,19373,125,5
57990,19373,329,2
57991,19373,465,3
57992,19374,301,1
57993,19374,409,5
57994,19374,397,4
57995,19374,477,2
57996,19375,131,3
57997,19375,124,2
57998,19375,146,5
57999,19375,38,5
58000,19376,335,5
58001,19376,369,5
58002,19376,397,3
58003,19377,83,3
58004,19377,270,4
58005,19378,426,3
58006,19378,327,5
58007,19379,71,3
58008,19379,203,2
58009,19379,352,4
58010,19379,274,5
58011,19380,202,4
58012,19381,300,4
58013,19381,19,4
58014,19382,18,3
58015,19382,30,5
58016,19382,264,4
58017,19383,206,3
58018,19383,463,3
58019,19383,27,5
58020,19383,30,3
58021,19384,203,2
58022,19384,328,2
58023,19385,233,3
58024,19385,342,5
58025,19385,3,1
58026,19385,253,1
58027,19385,460,4
58028,19386,302,3
58029,19386,289,3
58030,19386,422,2
58031,19386,184,1
58032,19387,311,3
58033,19387,98,1
58034,19387,123,4
58035,19387,278,4
58036,19387,14,2
58037,19388,4,5
58038,19388,167,2
58039,19388,214,4
58040,19388,99,2
58041,19388,61,5
58042,19389,174,5
58043,19389,166,4
58044,19389,193,3
58045,19390,108,3
58046,19390,292,5
58047,19390,319,3
58048,19390,436,5
58049,19390,422,2
58050,19391,7,3
58051,19392,118,4
58052,19393,290,5
58053,19394,283,1
58054,19394,482,5
58055,19394,347,3
58056,19394,286,1
58057,19395,401,2
58058,19395,448,3
58059,19395,241,4
58060,19395,59,4
58061,19395,186,3
58062,19396,246,4
58063,19396,113,2
58064,19397,399,1
58065,19397,75,1
58066,19397,85,5
58067,19397,253,4
58068,19397,270,4
58069,19398,500,1
58070,19398,441,5
58071,19399,51,2
58072,19399,423,5
58073,19399,169,4
58074,19399,167,1
58075,19400,176,3
58076,19400,84,3
58077,19401,53,5
58078,19401,66,5
58079,19401,401,1
58080,19401,42,2
58081,19402,377,1
58082,19402,329,2
58083,19402,90,5
58084,19402,203,1
58085,19403,426,5
58086,19403,94,1
58087,19403,44,1
58088,19403,90,2
58089,19404,309,4
58090,19404,195,5
58091,19404,359,1
58092,19405,224,4
58093,19405,103,4
58094,19405,27,5
58095,19405,270,1
58096,19405,69,4
58097,19406,144,5
58098,19406,281,2
58099,19406,325,2
58100,19406,351,4
58101,19407,486,3
58102,19408,72,5
58103,19408,344,5
58104,19408,47,1
58105,19409,237,1
58106,19409,125,2
58107,19409,283,2
58108,19409,202,4
58109,19409,494,2
58110,19410,221,2
58111,19410,171,2
58112,19410,218,2
58113,19410,346,1
58114,19411,306,5
58115,19411,399,1
58116,19411,135,1
58117,19412,138,3
58118,19412,362,3
58119,19412,316,3
58120,19413,377,2
58121,19413,53,1
58122,19414,160,5
58123,19414,423,2
58124,19414,90,4
58125,19415,207,3
58126,19415,267,3
58127,19415,40,5
58128,19415,431,2
58129,19415,251,4
58130,19416,247,5
58131,19417,444,2
58132,19418,500,4
58133,19418,392,3
58134,19418,321,3
58135,19418,126,4
58136,19418,159,3
58137,19419,144,2
58138,19419,345,4
58139,19420,377,2
58140,19420,282,3
58141,19420,213,2
58142,19421,464,5
58143,19421,18,5
58144,19421,338,4
58145,19422,207,4
58146,19422,395,4
58147,19422,261,2
58148,19423,121,3
58149,19423,99,2
58150,19424,172,4
58151,19424,381,3
58152,19424,299,1
58153,19425,95,5
58154,19425,388,4
58155,19425,51,2
58156,19425,391,3
58157,19425,306,5
58158,19426,433,5
58159,19427,291,2
58160,19427,194,5
58161,19427,13,1
58162,19428,413,3
58163,19428,213,1
58164,19428,367,1
58165,19428,431,1
58166,19428,245,3
58167,19429,169,2
58168,19429,6,2
58169,19429,458,3
58170,19429,152,3
58171,19430,463,5
58172,19430,174,5
58173,19430,438,3
58174,19430,147,2
58175,19431,145,4
58176,19431,422,4
58177,19431,456,3
58178,19431,428,1
58179,19432,131,2
58180,19433,39,5
58181,19433,155,4
58182,19433,92,4
58183,19434,85,3
58184,19435,446,1
58185,19436,388,4
58186,19436,403,2
58187,19436,343,2
58188,19437,14,1
58189,19437,277,1
58190,19437,180,5
58191,19438,147,4
58192,19439,187,4
58193,19440,113,5
58194,19440,84,5
58195,19440,259,2
58196,19440,412,5
58197,19441,451,2
58198,19441,278,5
58199,19441,159,3
58200,19441,430,4
58201,19442,330,5
58202,19443,470,5
58203,19443,86,3
58204,19443,436,2
58205,19443,316,5
58206,19443,37,3
58207,19444,462,4
58208,19444,382,3
58209,19444,193,5
58210,19444,16,5
58211,19444,260,4
58212,19445,164,2
58213,19445,16,1
58214,19446,173,2
58215,19446,20,5
58216,19446,106,3
58217,19446,430,1
58218,19446,176,3
58219,19447,17,3
58220,19448,294,1
58221,19448,422,2
58222,19448,212,3
58223,19448,63,2
58224,19449,239,3
58225,19449,136,5
58226,19449,63,3
58227,19449,161,2
58228,19449,151,1
58229,19450,274,1
58230,19450,161,2
58231,19450,408,1
58232,19450,18,1
58233,19451,410,3
58234,19451,315,5
58235,19451,459,3
58236,19451,396,1
58237,19451,74,4
58238,19452,85,5
58239,19452,89,4
58240,19452,123,3
58241,19452,163,5
58242,19453,220,3
58243,19453,59,3
58244,19454,145,2
58245,19455,181,1
58246,19455,439,2
58247,19456,445,3
58248,19456,67,5
58249,19456,287,4
58250,19457,180,3
58251,19458,266,5
58252,19458,429,1
58253,19458,74,4
58254,19458,498,1
58255,19459,243,5
58256,19460,220,2
58257,19460,292,5
58258,19460,83,4
58259,19460,218,5
58260,19461,131,1
58261,19461,43,5
58262,19461,222,3
58263,19461,254,5
58264,19462,447,5
58265,19462,490,2
58266,19462,93,5
58267,19462,185,2
58268,19463,229,2
58269,19463,348,3
58270,19463,475,2
58271,19464,14,4
58272,19465,315,5
58273,19465,441,5
58274,19465,43,2
58275,19465,414,3
58276,19465,16,3
58277,19466,233,4
58278,19466,260,2
58279,19466,378,2
58280,19466,250,3
58281,19466,259,5
58282,19467,174,1
58283,19467,193,5
58284,19467,458,4
58285,19467,382,1
58286,19468,444,4
58287,19468,148,1
58288,19468,353,1
58289,19468,19,3
58290,19468,107,1
58291,19469,201,2
58292,19469,231,2
58293,19470,277,2
58294,19470,58,5
58295,19470,358,1
58296,19470,13,4
58297,19471,455,2
58298,19471,241,4
58299,19471,109,1
58300,19472,322,1
58301,19472,162,3
58302,19473,294,4
58303,19473,140,4
58304,19474,267,2
58305,19474,114,1
58306,19474,44,4
58307,19475,332,1
58308,19475,3,3
58309,19475,233,3
58310,19475,175,4
58311,19476,293,4
58312,19477,289,3
58313,19478,85,2
58314,19478,129,5
58315,19478,311,5
58316,19478,241,4
58317,19478,170,1
58318,19479,30,5
58319,19480,12,2
58320,19480,190,5
58321,19480,75,4
58322,19480,101,4
58323,19480,408,5
58324,19481,61,4
58325,19481,152,3
58326,19482,65,1
58327,19482,375,3
58328,19482,205,2
58329,19482,185,2
58330,19482,332,1
58331,19483,445,4
58332,19483,10,4
58333,19483,240,4
58334,19483,124,5
58335,19483,315,3
58336,19484,255,1
58337,19484,472,1
58338,19484,195,1
58339,19484,48,2
58340,19485,384,4
58341,19486,58,5
58342,19486,72,3
58343,19486,342,1
58344,19486,180,2
58345,19486,210,2
58346,19487,362,5
58347,19488,52,3
58348,19488,103,5
58349,19489,58,3
58350,19489,277,2
58351,19490,202,4
58352,19490,143,4
58353,19490,456,2
58354,19491,50,3
58355,19492,109,3
58356,19493,451,3
58357,19494,318,3
58358,19494,459,1
58359,19494,325,3
58360,19494,444,3
58361,19495,199,1
58362,19495,164,4
58363,19495,406,4
58364,19496,346,5
58365,19497,334,4
58366,19497,47,1
58367,19497,283,4
58368,19497,289,2
58369,19497,184,2
58370,19498,445,4
58371,19498,208,1
58372,19499,112,5
58373,19499,313,5
58374,19499,418,1
58375,19500,271,5
58376,19500,368,3
58377,19500,170,1
58378,19500,229,1
58379,19501,40,3
58380,19501,500,1
58381,19501,380,2
58382,19502,217,4
58383,19502,26,3
58384,19502,76,3
58385,19502,381,3
58386,19502,332,5
58387,19503,231,4
58388,19503,106,5
58389,19503,186,5
58390,19503,245,1
58391,19503,327,5
58392,19504,275,5
58393,19504,95,1
58394,19505,483,1
58395,19505,363,3
58396,19505,310,4
58397,19506,463,3
58398,19506,227,1
58399,19507,302,2
58400,19507,445,1
58401,19508,444,4
58402,19508,279,2
58403,19508,482,4
58404,19508,473,5
58405,19508,254,5
58406,19509,17,5
58407,19509,490,5
58408,19509,414,5
58409,19509,324,5
58410,19510,267,3
58411,19510,279,4
58412,19510,270,3
58413,19510,181,4
58414,19510,485,5
58415,19511,117,4
58416,19511,160,3
58417,19511,125,4
58418,19511,47,3
58419,19511,313,4
58420,19512,263,2
58421,19512,145,1
58422,19512,264,1
58423,19512,142,3
58424,19513,271,4
58425,19513,189,1
58426,19513,421,4
58427,19513,188,1
58428,19513,148,1
